ticker,earn_datetime,AfterClose
CMCSA,2016-07-27 07:05:27,False
CMCSA,2016-04-27 07:06:30,False
CMCSA,2016-02-03 07:05:34,False
CMCSA,2015-10-27 07:05:58,False
CMCSA,2015-07-23 07:06:19,False
CMCSA,2015-05-04 06:05:13,False
T,2020-10-22 06:28:28,False
T,2020-07-23 08:21:12,False
T,2020-04-22 06:58:00,False
T,2020-01-29 06:48:34,False
T,2019-10-28 06:51:59,False
T,2019-10-28 06:46:43,False
T,2019-07-24 06:19:22,False
T,2019-04-24 06:48:45,False
T,2019-01-30 06:49:19,False
T,2018-10-24 06:50:02,False
T,2018-07-24 16:13:40,True
T,2018-04-25 16:07:39,True
ZM,2020-08-31 16:05:38,True
ZM,2020-06-02 16:07:37,True
ZM,2020-03-04 16:20:59,True
ZM,2019-12-05 16:06:16,True
ZM,2019-09-05 16:13:30,True
ZM,2019-06-06 16:15:28,True
VZ,2020-10-21 07:33:29,False
VZ,2020-07-24 07:44:27,False
VZ,2020-04-24 07:34:01,False
VZ,2020-01-30 07:08:40,False
VZ,2019-10-25 07:08:05,False
VZ,2019-08-01 07:35:41,False
VZ,2019-04-23 07:31:57,False
VZ,2019-01-29 07:02:13,False
VZ,2018-10-23 07:27:42,False
VZ,2018-07-24 07:27:59,False
VZ,2018-04-24 07:28:54,False
VZ,2018-01-23 07:02:11,False
VZ,2017-10-19 07:33:07,False
VZ,2017-07-27 06:32:58,False
VZ,2017-04-20 07:33:56,False
VZ,2017-01-24 07:07:32,False
VZ,2016-10-20 07:37:33,False
VZ,2016-07-26 07:10:55,False
VZ,2016-04-21 07:36:07,False
ABT,2020-10-21 07:35:23,False
ABT,2020-07-16 07:41:26,False
ABT,2020-04-16 07:43:27,False
ABT,2020-01-22 07:49:49,False
ABT,2019-10-16 07:38:57,False
ABT,2019-07-17 07:37:35,False
ABT,2019-04-17 07:50:00,False
ABT,2019-01-23 07:52:17,False
ABT,2018-10-17 07:54:13,False
ABT,2018-07-18 07:49:43,False
ABT,2018-04-18 07:53:05,False
ABT,2018-01-24 07:49:46,False
ABT,2017-10-18 07:54:48,False
ABT,2017-07-20 07:54:00,False
ABT,2017-04-19 07:55:12,False
ABT,2017-04-17 19:12:25,True
ABT,2017-01-25 08:00:58,False
ABT,2017-01-25 07:55:36,False
ABT,2017-01-24 12:44:04,False
ABT,2016-10-19 07:51:59,False
ABT,2016-07-20 07:51:37,False
ABT,2016-04-20 07:51:41,False
ABT,2016-01-28 07:39:41,False
ABT,2015-10-21 08:33:58,False
ABT,2015-07-22 07:48:43,False
ABT,2015-04-22 08:07:21,False
ABT,2015-01-29 08:46:23,False
ABT,2015-01-27 17:00:50,True
ORCL,2020-09-10 16:16:34,True
ORCL,2020-06-16 16:17:05,True
ORCL,2020-03-12 16:10:41,True
ORCL,2019-12-12 16:10:28,True
ORCL,2019-09-11 16:51:51,True
ORCL,2019-06-19 16:23:47,True
ORCL,2019-03-14 16:08:23,True
ORCL,2018-12-17 16:15:00,True
ORCL,2018-09-17 16:32:09,True
ORCL,2018-06-19 16:22:17,True
ORCL,2018-03-19 16:43:01,True
ORCL,2017-12-14 16:15:03,True
ORCL,2017-09-14 16:14:07,True
ORCL,2017-06-21 16:25:34,True
ORCL,2017-03-15 16:11:06,True
ORCL,2016-12-15 16:14:57,True
ORCL,2016-09-15 16:06:33,True
ORCL,2016-06-16 16:07:11,True
ORCL,2016-03-15 16:07:07,True
ORCL,2015-12-16 16:37:13,True
ORCL,2015-09-16 16:14:11,True
ORCL,2015-06-17 16:08:07,True
ORCL,2015-03-17 16:25:36,True
PG,2020-10-20 07:07:30,False
PG,2020-07-30 07:06:07,False
PG,2020-04-17 07:05:17,False
PG,2020-01-23 07:06:36,False
PG,2019-10-22 07:03:25,False
PG,2019-07-30 07:06:04,False
PG,2019-04-23 07:05:37,False
PG,2019-01-23 07:07:00,False
PG,2018-10-19 07:03:58,False
PG,2018-07-31 07:06:42,False
PG,2018-04-19 07:03:05,False
PG,2018-01-23 07:06:08,False
PG,2017-10-20 07:04:58,False
PG,2017-07-27 07:17:25,False
PG,2017-04-26 07:02:37,False
PG,2017-01-20 07:02:28,False
PG,2016-10-25 07:02:33,False
JPM,2020-10-13 06:45:49,False
JPM,2020-07-14 06:45:40,False
JPM,2020-04-14 06:43:57,False
JPM,2020-01-14 06:46:00,False
JPM,2019-10-15 06:44:31,False
JPM,2019-07-16 06:45:52,False
JPM,2019-04-12 06:46:08,False
JPM,2019-01-15 06:46:00,False
JPM,2018-10-12 06:46:51,False
JPM,2018-07-13 06:45:51,False
JPM,2018-04-13 06:47:36,False
JPM,2018-01-12 06:46:59,False
JPM,2017-10-12 06:48:05,False
GS,2020-10-22 12:50:56,False
GS,2020-10-14 07:32:09,False
GS,2020-07-24 07:04:33,False
GS,2020-07-15 07:33:13,False
GS,2020-04-15 07:32:20,False
GS,2020-01-15 07:38:26,False
GS,2019-10-15 08:05:32,False
GS,2019-07-16 07:30:00,False
GS,2019-04-15 07:29:43,False
GS,2019-01-16 07:41:12,False
GS,2018-10-16 07:38:37,False
GS,2018-07-17 07:37:07,False
GS,2018-04-17 07:39:04,False
GS,2018-01-17 07:38:33,False
GS,2017-10-17 07:41:33,False
GS,2017-07-18 07:39:03,False
GS,2017-04-18 07:41:33,False
GS,2017-01-18 07:40:03,False
GS,2016-10-18 07:39:32,False
GS,2016-07-19 07:38:04,False
BAC,2020-10-14 06:46:17,False
BAC,2020-07-16 06:45:55,False
BAC,2020-04-15 06:46:04,False
BAC,2020-01-15 06:46:08,False
BAC,2019-10-16 06:56:38,False
BAC,2019-07-17 06:46:09,False
BAC,2019-04-16 06:45:07,False
BAC,2019-01-16 06:46:08,False
BAC,2018-10-15 06:49:09,False
BAC,2018-07-16 06:52:32,False
BAC,2018-04-16 06:45:33,False
BAC,2018-01-17 06:55:00,False
BAC,2017-10-13 06:52:43,False
BAC,2017-07-18 06:52:04,False
BAC,2017-04-18 06:52:13,False
BAC,2017-01-13 06:47:06,False
BAC,2016-10-17 06:51:49,False
BAC,2016-07-18 07:01:12,False
BAC,2016-04-14 06:47:07,False
BAC,2016-01-19 06:51:37,False
BAC,2015-10-14 07:02:58,False
BAC,2015-07-15 07:02:27,False
BAC,2015-04-15 07:02:05,False
BAC,2015-01-15 07:01:30,False
C,2020-10-16 17:02:49,True
C,2020-10-13 10:26:06,False
C,2020-07-14 09:37:10,False
C,2020-04-15 08:28:12,False
C,2020-01-14 08:35:35,False
C,2019-10-15 08:28:55,False
C,2019-07-15 09:59:47,False
C,2019-04-15 09:25:22,False
C,2019-01-14 08:31:41,False
C,2018-10-12 09:11:15,False
C,2018-07-13 08:21:36,False
C,2018-04-13 08:14:15,False
C,2018-04-09 10:33:33,False
C,2018-01-16 09:26:14,False
C,2017-10-12 08:25:06,False
C,2017-07-14 07:55:30,False
C,2017-04-13 09:06:03,False
C,2017-04-06 17:26:36,True
C,2017-01-18 09:16:47,False
WFC,2020-10-14 07:45:47,False
WFC,2020-07-14 07:46:06,False
WFC,2020-04-14 07:46:22,False
WFC,2020-01-14 07:46:15,False
UPS,2020-10-28 06:09:39,False
UPS,2020-07-30 06:15:42,False
UPS,2020-04-28 07:20:59,False
UPS,2020-01-30 07:35:34,False
UPS,2019-10-22 07:52:13,False
UPS,2019-07-24 07:30:01,False
UPS,2019-04-25 07:25:53,False
UPS,2019-01-31 07:29:02,False
UPS,2018-10-24 07:30:44,False
UPS,2018-07-25 07:06:36,False
UPS,2018-04-26 07:23:27,False
UPS,2018-02-01 07:47:29,False
UPS,2017-10-26 07:52:44,False
UPS,2017-07-27 08:01:36,False
UPS,2017-04-27 07:48:34,False
UPS,2017-01-31 07:53:22,False
UPS,2016-10-27 07:50:25,False
UPS,2016-07-29 07:57:36,False
UPS,2016-04-28 07:51:50,False
UPS,2016-02-02 08:08:54,False
UPS,2015-10-27 08:11:51,False
UPS,2015-07-28 08:22:36,False
UPS,2015-04-28 07:38:51,False
UPS,2015-02-03 08:02:19,False
UPS,2015-01-23 08:29:05,False
BMY,2020-11-05 08:10:20,False
BMY,2020-08-06 07:57:11,False
BMY,2020-05-07 08:08:24,False
BMY,2020-02-06 08:20:13,False
BMY,2019-10-31 08:01:13,False
BMY,2019-07-25 08:21:10,False
BMY,2019-04-25 08:05:00,False
BMY,2019-01-24 08:54:00,False
BMY,2018-10-25 08:02:30,False
BMY,2018-07-26 08:05:40,False
BMY,2018-04-26 08:09:56,False
BMY,2018-02-05 07:51:31,False
BMY,2017-10-26 08:17:01,False
BMY,2017-07-27 08:15:42,False
BMY,2017-04-27 08:26:34,False
BMY,2017-01-26 08:35:24,False
BMY,2016-10-27 08:15:16,False
BMY,2016-07-28 08:22:04,False
BMY,2016-04-28 08:16:22,False
BMY,2016-01-28 08:16:12,False
BMY,2015-10-27 08:33:46,False
BMY,2015-07-23 08:45:11,False
BMY,2015-04-28 07:30:37,False
MDT,2020-08-25 06:48:35,False
MDT,2020-05-21 06:48:43,False
MDT,2020-02-18 06:47:42,False
MDT,2019-11-19 06:48:08,False
MDT,2019-08-20 06:48:38,False
MDT,2019-05-23 06:49:11,False
MDT,2019-02-19 06:48:18,False
MDT,2018-11-20 06:48:05,False
MDT,2018-08-21 06:48:33,False
MDT,2018-05-24 06:49:13,False
MDT,2018-02-20 06:48:16,False
MDT,2017-11-21 06:49:14,False
MDT,2017-11-08 16:47:28,True
MDT,2017-08-22 06:51:11,False
MDT,2017-05-25 06:50:21,False
MDT,2017-02-21 06:47:24,False
MDT,2016-11-22 06:47:57,False
MDT,2016-08-25 06:49:31,False
MDT,2016-05-31 06:47:21,False
MDT,2016-03-01 06:48:21,False
MDT,2015-12-03 06:48:29,False
MDT,2015-09-03 07:19:04,False
MDT,2015-06-02 07:21:53,False
MDT,2015-05-19 08:34:14,False
NEE,2020-10-21 07:42:16,False
NEE,2020-07-24 07:38:16,False
NEE,2020-04-22 07:43:10,False
NEE,2020-01-24 07:37:07,False
NEE,2019-10-22 08:10:56,False
NEE,2019-07-24 07:50:58,False
NEE,2019-04-23 07:46:11,False
NEE,2019-01-25 07:49:01,False
NEE,2018-10-23 08:03:26,False
NEE,2018-07-25 07:57:14,False
NEE,2018-04-24 07:41:03,False
NEE,2018-01-26 07:35:23,False
NEE,2017-10-26 07:36:16,False
NEE,2017-07-26 07:33:17,False
NEE,2017-04-21 07:35:49,False
NEE,2017-01-27 07:34:53,False
NEE,2016-10-31 07:34:23,False
NEE,2016-07-27 07:33:49,False
NEE,2016-04-28 07:35:16,False
MCD,2020-11-09 06:59:00,False
MCD,2020-10-08 07:59:18,False
MCD,2020-07-28 06:59:13,False
MCD,2020-04-30 06:59:46,False
MCD,2020-04-08 08:59:47,False
MCD,2020-01-29 06:59:35,False
MCD,2019-10-22 08:01:06,False
MCD,2019-07-26 08:00:29,False
MCD,2019-04-30 08:00:34,False
MCD,2019-01-30 07:59:49,False
MCD,2018-10-23 08:00:22,False
MCD,2018-07-26 07:59:41,False
MCD,2018-04-30 08:00:24,False
MCD,2018-01-30 07:59:55,False
MCD,2017-10-24 08:00:57,False
MCD,2017-07-25 08:06:20,False
MCD,2017-04-25 08:02:47,False
MCD,2017-01-23 08:01:17,False
MCD,2016-10-21 08:06:07,False
MCD,2016-07-26 07:59:45,False
MCD,2016-04-22 08:00:04,False
MCD,2016-01-25 08:00:06,False
MCD,2015-10-22 07:59:58,False
MCD,2015-07-23 08:03:06,False
MCD,2015-04-22 07:59:59,False
MCD,2015-01-23 08:00:30,False
DHR,2020-10-21 18:28:55,True
DHR,2020-07-23 06:24:28,False
DHR,2020-05-06 16:30:58,True
DHR,2020-04-13 07:10:13,False
DHR,2020-01-30 06:15:08,False
DHR,2020-01-13 16:46:42,True
DHR,2019-10-24 06:19:10,False
DHR,2019-07-17 19:16:35,True
DHR,2019-04-17 18:31:33,True
DHR,2019-01-28 18:02:18,True
DHR,2019-01-07 19:51:45,True
DHR,2018-10-17 18:54:12,True
DHR,2018-07-18 17:59:26,True
DHR,2018-04-18 18:08:39,True
DHR,2018-01-29 17:51:13,True
DHR,2018-01-08 20:15:08,True
DHR,2017-10-18 18:27:11,True
DHR,2017-07-19 18:34:30,True
DHR,2017-04-19 17:55:41,True
DHR,2017-01-30 18:17:56,True
DHR,2017-01-10 08:00:32,False
DHR,2016-10-19 18:04:06,True
DHR,2016-07-25 06:14:46,False
DHR,2016-04-20 17:58:29,True
DHR,2016-01-25 18:10:52,True
DHR,2016-01-12 07:06:03,False
DHR,2015-10-21 17:55:14,True
DHR,2015-07-22 18:39:38,True
DHR,2015-04-22 18:24:56,True
DHR,2015-01-27 06:06:01,False
DHR,2015-01-13 12:05:31,False
COST,2020-09-24 17:12:31,True
COST,2020-05-28 16:15:40,True
COST,2020-03-05 17:10:40,True
COST,2019-12-12 16:56:10,True
COST,2019-10-03 16:41:14,True
COST,2019-05-30 17:36:02,True
COST,2019-03-07 17:05:06,True
COST,2018-12-13 17:01:35,True
COST,2018-10-04 17:17:59,True
COST,2018-05-31 19:13:02,True
COST,2018-03-07 17:00:33,True
COST,2017-12-14 18:22:03,True
COST,2017-10-05 17:19:04,True
COST,2017-05-25 18:27:33,True
COST,2017-03-03 14:47:02,True
COST,2016-12-07 18:09:02,True
COST,2016-09-29 17:01:10,True
COST,2016-05-26 12:25:31,False
COST,2016-03-03 06:06:06,False
COST,2015-12-09 06:07:06,False
COST,2015-09-30 06:07:59,False
COST,2015-05-27 20:11:05,True
COST,2015-03-05 06:06:11,False
TMO,2020-10-21 06:18:24,False
TMO,2020-07-22 06:14:12,False
TMO,2020-07-06 08:02:39,False
TMO,2020-04-22 06:20:34,False
TMO,2020-04-06 08:36:24,False
TMO,2020-01-30 06:05:29,False
TMO,2019-10-23 07:30:49,False
TMO,2019-07-24 07:32:29,False
TMO,2019-04-24 07:30:42,False
TMO,2019-01-30 07:31:16,False
TMO,2018-10-24 07:30:28,False
TMO,2018-07-25 07:30:46,False
TMO,2018-04-25 07:30:28,False
TMO,2018-01-31 07:30:36,False
TMO,2017-10-25 07:32:06,False
TMO,2017-07-26 07:33:19,False
TMO,2017-04-26 07:30:23,False
TMO,2017-01-31 07:31:07,False
TMO,2016-10-27 07:31:39,False
TMO,2016-07-28 07:30:07,False
TMO,2016-04-28 07:31:02,False
TMO,2016-01-28 07:32:23,False
TMO,2015-10-21 07:19:33,False
TMO,2015-07-22 08:00:55,False
TMO,2015-04-22 07:18:28,False
TMO,2015-01-29 07:34:45,False
MRK,2020-10-27 06:50:25,False
MRK,2020-07-31 08:37:57,False
MRK,2020-04-28 06:53:01,False
MRK,2020-02-05 06:50:24,False
MRK,2019-10-29 06:50:13,False
MRK,2019-07-30 06:50:37,False
MRK,2019-04-30 06:49:33,False
MRK,2019-02-01 06:52:01,False
MRK,2018-10-25 06:48:40,False
MRK,2018-07-27 06:50:35,False
MRK,2018-05-01 06:49:27,False
MRK,2018-02-02 07:04:22,False
MRK,2017-10-27 06:59:26,False
MRK,2017-07-28 06:49:52,False
MRK,2017-05-02 06:48:54,False
MRK,2017-02-02 07:47:04,False
MRK,2016-10-25 06:50:02,False
MRK,2016-07-29 06:58:31,False
MRK,2016-05-05 06:53:38,False
MRK,2016-02-03 06:56:33,False
MRK,2015-10-27 07:05:47,False
MRK,2015-07-28 07:06:16,False
MRK,2015-04-28 07:05:07,False
MRK,2015-02-04 07:14:22,False
PFE,2020-10-27 08:11:48,False
PFE,2020-07-28 08:28:12,False
PFE,2020-04-28 08:26:48,False
PFE,2020-01-28 08:37:48,False
PFE,2019-10-29 08:54:32,False
PFE,2019-07-29 08:41:39,False
PFE,2019-04-30 08:58:02,False
PFE,2019-01-29 08:49:45,False
PFE,2018-10-30 08:38:31,False
PFE,2018-07-31 08:55:24,False
PFE,2018-05-01 08:50:50,False
PFE,2018-01-30 08:50:04,False
PFE,2017-10-31 08:57:11,False
PFE,2017-08-01 08:57:17,False
PFE,2017-05-02 09:29:52,False
PFE,2017-01-31 08:42:40,False
PFE,2016-11-01 08:49:56,False
PFE,2016-08-02 08:55:12,False
PFE,2016-05-03 08:51:58,False
PFE,2016-02-16 07:37:03,False
PFE,2016-02-02 08:52:22,False
PFE,2015-10-27 09:08:46,False
PFE,2015-07-28 08:51:18,False
PFE,2015-04-28 09:00:39,False
PFE,2015-01-27 08:43:23,False
HD,2020-08-18 06:23:49,False
HD,2020-05-19 06:15:47,False
HD,2020-02-25 06:05:40,False
HD,2019-11-19 06:19:57,False
HD,2019-08-20 06:10:55,False
HD,2019-05-21 06:08:19,False
HD,2019-02-26 06:14:10,False
HD,2018-11-13 06:18:41,False
HD,2018-08-14 06:07:05,False
HD,2018-05-15 06:07:43,False
HD,2018-02-20 06:11:33,False
HD,2017-11-14 06:08:02,False
HD,2017-08-15 06:08:18,False
HD,2017-05-16 06:07:43,False
HD,2017-02-21 06:08:36,False
HD,2016-11-15 06:12:30,False
HD,2016-08-16 06:06:07,False
HD,2016-05-17 06:09:53,False
HD,2016-02-23 06:07:50,False
HD,2015-11-17 06:10:22,False
HD,2015-08-18 06:08:09,False
HD,2015-05-19 06:10:20,False
HD,2015-02-24 06:11:32,False
KO,2020-10-22 06:59:55,False
KO,2020-07-21 06:59:21,False
KO,2020-04-21 06:25:20,False
KO,2020-01-30 06:59:32,False
KO,2019-10-18 06:59:20,False
KO,2019-07-23 06:58:22,False
KO,2019-04-23 07:03:00,False
KO,2019-02-14 07:03:02,False
KO,2018-10-30 07:04:38,False
KO,2018-07-25 07:04:47,False
KO,2018-04-24 07:00:21,False
KO,2018-02-16 07:04:58,False
KO,2017-10-25 07:08:12,False
KO,2017-07-26 07:08:26,False
KO,2017-04-25 07:02:37,False
KO,2017-02-09 07:04:43,False
KO,2016-10-26 07:24:29,False
KO,2016-07-27 07:12:50,False
KO,2016-04-20 07:05:33,False
KO,2016-02-09 07:03:34,False
KO,2015-10-21 07:33:27,False
KO,2015-07-22 07:33:42,False
KO,2015-04-22 07:36:37,False
KO,2015-02-10 07:38:22,False
PEP,2020-09-30 17:56:12,True
PEP,2020-07-13 06:05:32,False
PEP,2020-04-28 06:06:10,False
PEP,2020-02-13 06:11:27,False
PEP,2019-10-03 06:08:09,False
PEP,2019-07-09 06:12:00,False
PEP,2019-04-17 06:05:30,False
PEP,2019-02-15 06:03:41,False
PEP,2018-10-02 06:07:06,False
PEP,2018-07-10 06:05:57,False
PEP,2018-04-26 06:06:39,False
PEP,2018-02-13 06:04:38,False
PEP,2017-10-04 06:02:32,False
PEP,2017-07-11 06:00:38,False
PEP,2017-04-26 06:09:00,False
PEP,2017-02-15 06:33:38,False
PEP,2016-09-29 06:35:10,False
PEP,2016-07-07 06:38:35,False
PEP,2016-04-18 06:44:16,False
PEP,2016-02-11 06:53:20,False
PEP,2015-10-06 06:38:02,False
PEP,2015-07-09 06:35:27,False
PEP,2015-04-23 07:04:07,False
PEP,2015-02-11 07:14:03,False
CSCO,2020-11-12 16:09:04,True
CSCO,2020-08-12 16:10:03,True
CSCO,2020-05-13 16:09:40,True
CSCO,2020-02-12 16:08:11,True
CSCO,2019-11-13 16:10:56,True
CSCO,2019-08-14 16:08:03,True
CSCO,2019-05-15 16:09:33,True
CSCO,2019-02-13 16:10:03,True
CSCO,2018-11-14 16:11:39,True
CSCO,2018-08-15 16:08:58,True
CSCO,2018-05-16 16:09:03,True
CSCO,2018-02-14 16:34:10,True
CSCO,2017-11-15 16:11:03,True
CSCO,2017-08-16 16:09:36,True
CSCO,2017-05-17 16:11:03,True
CSCO,2017-02-15 16:17:03,True
CSCO,2016-11-16 16:08:56,True
CSCO,2016-08-17 16:11:33,True
CSCO,2016-05-18 16:10:39,True
CSCO,2016-02-10 16:12:15,True
CSCO,2015-11-12 16:10:00,True
CSCO,2015-08-12 16:11:06,True
CSCO,2015-05-13 16:14:48,True
CSCO,2015-02-11 16:11:06,True
XOM,2020-10-30 07:28:31,False
XOM,2020-07-31 08:39:10,False
XOM,2020-05-01 07:33:38,False
XOM,2020-01-31 07:28:47,False
XOM,2019-11-01 07:28:11,False
XOM,2019-08-02 07:28:30,False
XOM,2019-04-26 07:58:29,False
XOM,2019-02-26 16:54:04,True
XOM,2019-02-01 07:58:33,False
XOM,2018-11-02 07:55:40,False
XOM,2018-07-27 08:01:05,False
XOM,2018-04-27 08:00:25,False
XOM,2018-02-09 15:24:11,True
XOM,2018-02-02 08:00:27,False
XOM,2017-10-27 08:00:26,False
XOM,2017-07-28 08:00:23,False
XOM,2017-04-28 08:00:37,False
XOM,2017-02-23 12:52:41,False
XOM,2017-01-31 08:00:27,False
XOM,2016-10-28 08:00:38,False
XOM,2016-07-29 08:00:31,False
XOM,2016-04-29 08:00:38,False
XOM,2016-03-08 13:48:51,False
XOM,2016-02-19 15:05:23,True
XOM,2016-02-02 08:00:40,False
XOM,2015-10-30 08:06:39,False
XOM,2015-07-31 08:00:32,False
XOM,2015-04-30 08:00:40,False
XOM,2015-03-23 12:21:46,False
XOM,2015-03-10 12:35:58,False
XOM,2015-02-24 11:08:51,False
XOM,2015-02-02 08:00:24,False
CVX,2020-10-30 06:47:22,False
CVX,2020-07-31 08:37:55,False
CVX,2020-05-01 09:00:23,False
CVX,2020-01-31 09:00:03,False
CVX,2019-11-01 09:00:58,False
CVX,2019-08-02 09:00:57,False
CVX,2019-04-26 09:01:24,False
CVX,2019-02-01 09:00:23,False
CVX,2018-11-02 09:00:34,False
CVX,2018-07-27 09:00:28,False
CVX,2018-04-27 09:00:10,False
CVX,2018-02-02 09:00:14,False
CVX,2017-10-27 09:01:04,False
CVX,2017-07-28 09:00:31,False
CVX,2017-04-28 09:01:42,False
CVX,2017-01-27 09:04:05,False
CVX,2016-10-28 09:02:11,False
CVX,2016-07-29 09:00:45,False
CVX,2016-04-29 09:02:14,False
CVX,2016-01-29 15:43:08,True
CVX,2016-01-29 09:01:46,False
CVX,2015-10-30 09:00:53,False
CVX,2015-07-31 09:01:08,False
CVX,2015-05-01 09:01:05,False
CVX,2015-01-30 09:00:29,False
CMG,2020-10-21 16:08:47,True
CMG,2020-07-22 16:11:00,True
CMG,2020-04-21 16:11:34,True
CMG,2020-02-04 16:11:22,True
CMG,2019-10-22 16:10:55,True
CMG,2019-07-23 16:12:49,True
CMG,2019-04-24 16:11:30,True
CMG,2019-02-06 16:21:04,True
CMG,2018-10-25 16:23:48,True
CMG,2018-07-26 19:22:47,True
CMG,2018-07-26 16:13:51,True
CMG,2018-04-25 16:13:08,True
CMG,2018-02-06 16:27:16,True
CMG,2017-10-24 16:26:12,True
CMG,2017-07-25 16:10:29,True
CMG,2017-04-25 16:15:43,True
CMG,2017-02-02 16:08:39,True
CMG,2017-01-10 07:49:27,False
CMG,2016-10-25 16:23:32,True
CMG,2016-04-26 16:44:50,True
CMG,2016-02-02 16:44:01,True
CMG,2016-01-06 08:39:10,False
CMG,2015-10-20 16:13:49,True
CMG,2015-07-21 16:24:03,True
CMG,2015-04-21 16:22:09,True
CMG,2015-02-03 16:17:58,True
DPZ,2020-10-08 07:30:31,False
DPZ,2020-07-16 07:31:02,False
DPZ,2020-04-23 07:31:40,False
DPZ,2020-03-30 16:45:40,True
DPZ,2020-02-20 07:30:40,False
DPZ,2019-10-08 07:32:13,False
DPZ,2019-07-16 07:30:33,False
DPZ,2019-04-24 07:32:02,False
DPZ,2019-02-21 07:31:02,False
DPZ,2018-10-16 07:30:36,False
DPZ,2018-07-19 07:33:05,False
DPZ,2018-04-26 07:31:03,False
DPZ,2018-02-20 07:35:33,False
DPZ,2017-10-12 07:31:03,False
DPZ,2017-07-25 07:31:07,False
DPZ,2017-04-27 07:30:33,False
DPZ,2017-02-28 07:31:03,False
DPZ,2016-10-18 07:30:55,False
DPZ,2016-07-21 07:30:55,False
DPZ,2016-04-28 07:32:38,False
DPZ,2016-02-25 07:32:35,False
DPZ,2015-10-08 07:33:04,False
DPZ,2015-09-28 07:31:05,False
DPZ,2015-07-16 07:00:45,False
DPZ,2015-04-23 07:30:31,False
DPZ,2015-02-24 07:50:29,False
DPZ,2015-02-24 07:31:29,False
